chr_element	average_coord
Chr	1176167.5
Chr	804360.5
Chr	1572197.5
Chr	1357127.5
pNRC100	11400.5
Chr	1584317.5
Chr	569880.5
Chr	696360.5
pNRC200	336997
Chr	1194197.5
pNRC100	79140.5
pNRC200	344239
pNRC200	298230.5
Chr	143310.5
Chr	929280.5
Chr	1997177.5
Chr	1994657.5
Chr	105570.5
Chr	1236287.5
Chr	698190.5
Chr	698250.5
Chr	458010.5
pNRC200	189690.5
Chr	1048877.5
Chr	1156007.5
Chr	1292657.5
pNRC200	345000.5
Chr	1168821
Chr	428640.5
Chr	1560077.5
Chr	436680.5
Chr	800490.5
Chr	1009083
pNRC100	5430.5
Chr	660.5
Chr	1475087.5
Chr	1666397.5
Chr	1089377.5
Chr	455220.5
Chr	181770.5
Chr	1969275
pNRC100	163740.5
pNRC100	21750.5
pNRC200	102270.5
Chr	102271
Chr	317490.5
Chr	564623
Chr	1441817.5
Chr	1867319
Chr	258540.5
Chr	355173
Chr	1908767.5
Chr	481260.5
Chr	590850.5
pNRC200	209040.5
Chr	1391477
Chr	1939313
Chr	1852517.5
Chr	699090.5
Chr	1187147.5
Chr	1030770.5
Chr	1636967.5
Chr	1544027.5
Chr	839520.5
Chr	1436447.5
Chr	960330.5
NA	NA
pNRC100	29700.5
Chr	738960.5
Chr	1756757.5
Chr	1097057.5
Chr	86083
Chr	806010.5
pNRC100	51990.5
pNRC200	153900.5
Chr	32850.5
Chr	1004430.5
Chr	924330.5
Chr	1513097.5
Chr	995400.5
pNRC200	297390.5
Chr	246570.5
Chr	873240.5
Chr	552090.5
Chr	1539257.5
Chr	1103777.5
Chr	1184177.5
unmapped	NA
Chr	425100.5
pNRC200	29160.5
Chr	2003927.5
pNRC200	129930.5
Chr	1875167.5
Chr	1236527.5
Chr	1161707.5
Chr	1804157.5
Chr	1442417.5
Chr	665301
Chr	17213
Chr	1344407.5
pNRC100	120873
Chr	1732187.5
Chr	234990.5
Chr	975855
Chr	1204547.5
Chr	204180.5
Chr	1610687.5
Chr	1276907.5
Chr	1495337.5
Chr	1126067.5
Chr	1739387.5
Chr	1292267.5
Chr	210840.5
Chr	428445
Chr	1181357.5
Chr	1186637.5
Chr	1710287.5
pNRC200	176730.5
NA	NA
Chr	587670.5
Chr	1732547.5
Chr	101820.5
pNRC200	115170.5
Chr	1917677.5
Chr	1358387.5
Chr	1861817.5
Chr	187613
Chr	236160.5
Chr	481710.5
NA	NA
Chr	672270.5
unmapped	NA
Chr	1580297.5
pNRC200	298941
Chr	174060.5
Chr	1192819
Chr	1266257.5
Chr	825510.5
Chr	1059617.5
Chr	1688477.5
Chr	1411607.5
pNRC100	149310.5
Chr	1600277.5
Chr	1420217.5
Chr	1319117.5
Chr	192570.5
Chr	1331837
Chr	34860.5
pNRC100	182250.5
Chr	690120.5
Chr	697380.5
Chr	1907931
pNRC100	96360.5
Chr	319740.5
pNRC200	78450.5
pNRC200	330540.5
pNRC200	53370.5
Chr	1440257.5
Chr	1180937.5
Chr	1588217.5
Chr	471755
pNRC100	78720.5
pNRC200	348390.5
Chr	1977647.5
Chr	1221257.5
Chr	87219
Chr	886800.5
pNRC100	53010.5
Chr	870930.5
Chr	103860.5
NA	NA
Chr	1343237.5
pNRC200	265110.5
Chr	558930.5
Chr	1915457.5
Chr	706481
Chr	787050.5
Chr	391470.5
Chr	1616897.5
Chr	1636001
Chr	1146707.5
Chr	565590.5
Chr	1526357.5
Chr	1615837
Chr	1063367.5
Chr	1072067.5
Chr	601470.5
Chr	1124567.5
Chr	100993
Chr	1958147.5
pNRC200	57390.5
pNRC200	85200.5
Chr	1337117.5
Chr	1179755
Chr	1413617.5
Chr	708900.5
Chr	659370.5
Chr	800070.5
Chr	188760.5
Chr	1376537.5
Chr	1151297.5
Chr	285240.5
Chr	96570.5
pNRC100	176580.5
Chr	1621367.5
Chr	50280.5
Chr	1792517.5
Chr	340590.5
Chr	1725197.5
Chr	949650.5
Chr	1306397.5
pNRC200	354090.5
Chr	1626257.5
Chr	1908527.5
Chr	259465
Chr	1493387.5
Chr	950850.5
Chr	1233497.5
Chr	559470.5
Chr	216750.5
Chr	299730.5
pNRC200	133320.5
Chr	1134557.5
Chr	1396157.5
pNRC100	170640.5
pNRC200	112440.5
NA	NA
Chr	1218017.5
Chr	917940.5
pNRC200	281310.5
pNRC100	15960.5
Chr	1007040.5
Chr	1562207.5
Chr	1524677.5
Chr	80820.5
Chr	1095047.5
Chr	1239167.5
Chr	265230.5
Chr	1231397.5
Chr	242130.5
Chr	42510.5
Chr	1620287.5
pNRC200	102060.5
Chr	832800.5
Chr	173640.5
Chr	452100.5
Chr	1288007.5
Chr	663930.5
Chr	1290167.5
Chr	1058837.5
Chr	528000.5
Chr	1633247.5
Chr	598440.5
Chr	656700.5
Chr	1161077.5
Chr	237171
Chr	1186937.5
Chr	878730.5
Chr	1930247.5
pNRC100	111810.5
Chr	1748323
Chr	1272707.5
Chr	1385897.5
Chr	1570667.5
Chr	1986737.5
pNRC200	349635
Chr	1938035
Chr	257190.5
pNRC100	13095
Chr	1341497.5
Chr	1373657.5
pNRC200	185910.5
pNRC100	68220.5
Chr	1221527.5
Chr	136440.5
Chr	919440.5
Chr	796710.5
Chr	585480.5
Chr	81780.5
Chr	1302587.5
Chr	1144067.5
Chr	193151
pNRC200	346369
Chr	441360.5
pNRC200	8550.5
Chr	1557317.5
pNRC200	305460.5
Chr	1178207.5
Chr	1586507.5
Chr	182820.5
pNRC200	273381
unmapped	NA
NA	NA
Chr	327480.5
Chr	480780.5
Chr	203700.5
pNRC200	119100.5
pNRC100	34963
Chr	868230.5
Chr	1024770.5
Chr	334440.5
pNRC100	81960.5
Chr	687870.5
Chr	1542565
Chr	1063097.5
Chr	1743257.5
Chr	1030110.5
Chr	1556481
Chr	1234037.5
Chr	1037550.5
Chr	1552187.5
pNRC100	28500.5
Chr	320460.5
Chr	134250.5
Chr	1637837.5
Chr	889377
Chr	993900.5
pNRC200	209970.5
Chr	1446947.5
Chr	91950.5
pNRC200	305580.5
pNRC100	118380.5
Chr	816960.5
pNRC100	166170.5
Chr	153150.5
Chr	1357823
Chr	1246097.5
pNRC100	75780.5
Chr	1871387.5
Chr	1967713
Chr	539250.5
Chr	1042200.5
Chr	826590.5
pNRC100	59730.5
Chr	1847897.5
pNRC200	92610.5
Chr	457260.5
Chr	262020.5
Chr	1273307.5
Chr	1497125
Chr	1727537.5
pNRC100	101250.5
Chr	417369
Chr	1082627
Chr	430920.5
pNRC200	141990.5
Chr	1977077.5
pNRC100	49290.5
pNRC200	185767
Chr	1212647.5
Chr	726361
Chr	104685
pNRC200	261570.5
Chr	1673927.5
Chr	852810.5
Chr	624000.5
Chr	102360.5
Chr	603930.5
Chr	1634747.5
pNRC200	209250.5
Chr	1034880.5
Chr	250200.5
pNRC200	281340.5
Chr	126240.5
Chr	1097897.5
Chr	442830.5
Chr	1913447.5
Chr	204795
Chr	495960.5
Chr	704670.5
Chr	1127327.5
pNRC100	45330.5
Chr	968220.5
Chr	201090.5
Chr	1605587.5
Chr	1761557.5
Chr	151530.5
Chr	398460.5
Chr	1164017.5
Chr	1427971
Chr	967080.5
Chr	647580.5
pNRC100	143593
Chr	1891367.5
Chr	1480427.5
Chr	1494257.5
Chr	339180.5
Chr	1111367.5
pNRC100	51577
Chr	266760.5
Chr	92130.5
Chr	822210.5
Chr	1333157.5
Chr	815395
Chr	1931207.5
Chr	100620.5
pNRC100	76050.5
Chr	1951397.5
Chr	82290.5
Chr	1812107.5
pNRC200	127620.5
Chr	392790.5
Chr	1815917.5
pNRC200	144630.5
Chr	818400.5
pNRC200	42570.5
Chr	1900277.5
pNRC100	8700.5
Chr	1008930.5
NA	NA
Chr	1041175
Chr	232140.5
pNRC100	93467
pNRC200	192441
Chr	1127499
pNRC100	56610.5
Chr	1772717.5
Chr	1717307.5
Chr	1506355
Chr	1254305
pNRC200	165745
pNRC200	31560.5
Chr	1468247.5
Chr	587220.5
Chr	1244687.5
Chr	1328597.5
Chr	1167685
pNRC200	52440.5
Chr	166650.5
Chr	61290.5
Chr	591420.5
pNRC200	8910.5
Chr	1629317.5
Chr	396030.5
Chr	888383
Chr	1486907.5
Chr	1842377.5
Chr	1121177.5
Chr	737721
NA	NA
Chr	603720.5
pNRC100	76920.5
pNRC100	18630.5
pNRC200	123360.5
Chr	1551887.5
Chr	1241099
Chr	916925
Chr	175117
Chr	1377797.5
Chr	369300.5
Chr	1496357.5
Chr	1964567.5
pNRC100	52855
Chr	1581407.5
pNRC200	283463
pNRC200	25950.5
Chr	504240.5
pNRC100	141660.5
Chr	1951187.5
Chr	681900.5
Chr	1834097.5
Chr	198360.5
Chr	489930.5
Chr	1637927.5
Chr	231270.5
Chr	1532747.5
Chr	1692347.5
Chr	389430.5
Chr	1119977.5
Chr	1441757.5
Chr	930000.5
pNRC100	86040.5
Chr	1791137.5
Chr	178383
Chr	480300.5
Chr	1046145
pNRC200	42510.5
Chr	1132817.5
pNRC200	8130.5
Chr	167280.5
Chr	997200.5
pNRC200	276270.5
Chr	1663307.5
pNRC200	303720.5
Chr	860580.5
Chr	1130447.5
Chr	958247
pNRC200	264435
Chr	1239347.5
Chr	1110377.5
pNRC100	136980.5
Chr	1880417.5
Chr	1706747.5
Chr	1518647.5
Chr	986670.5
Chr	500160.5
Chr	1675127.5
Chr	1437227.5
pNRC200	118320.5
Chr	1785767.5
Chr	814980.5
pNRC100	99600.5
Chr	1222847.5
Chr	275250.5
Chr	769920.5
Chr	919481
Chr	278635
Chr	1745327.5
Chr	95597
Chr	446730.5
Chr	799890.5
Chr	1809809
pNRC100	79860.5
Chr	1163387.5
Chr	1531937.5
Chr	1534307.5
Chr	1172717.5
Chr	266820.5
Chr	473160.5
Chr	1864637.5
pNRC200	206499
Chr	1280567.5
Chr	844020.5
Chr	1222781
Chr	786390.5
Chr	169110.5
pNRC200	115193
Chr	972750.5
Chr	443071
Chr	1032420.5
pNRC100	29160.5
Chr	540930.5
Chr	244860.5
pNRC200	235320.5
Chr	1016670.5
pNRC200	89610.5
Chr	1781297.5
Chr	1524347.5
Chr	1449767.5
pNRC200	87030.5
Chr	374610.5
Chr	1819637.5
Chr	672360.5
pNRC200	266760.5
pNRC200	272250.5
pNRC200	229260.5
Chr	639315
Chr	672450.5
pNRC200	121980.5
Chr	877165
Chr	1818017.5
Chr	305310.5
pNRC100	5730.5
Chr	712410.5
Chr	1898897.5
pNRC200	59850.5
Chr	1208865
pNRC100	32490.5
Chr	1315997.5
Chr	1056797.5
Chr	862530.5
Chr	1622627.5
unmapped	NA
Chr	326489
Chr	1715177.5
Chr	1387367.5
Chr	7950.5
Chr	1737947.5
pNRC100	25050.5
Chr	315750.5
Chr	1828097.5
Chr	701190.5
Chr	767910.5
Chr	766263
pNRC100	9360.5
pNRC200	113915
Chr	744180.5
Chr	19350.5
Chr	815100.5
Chr	848907
Chr	1073823
Chr	764850.5
Chr	288300.5
Chr	489480.5
pNRC100	141960.5
Chr	351810.5
pNRC200	204085
Chr	1871507.5
pNRC200	46410.5
pNRC200	42060.5
Chr	839820.5
Chr	1041885
Chr	498090.5
Chr	1696517.5
Chr	738330.5
pNRC200	45510.5
pNRC200	254280.5
Chr	333570.5
pNRC200	32910.5
Chr	965063
Chr	1753247.5
Chr	13200.5
Chr	1745057
Chr	1017870.5
unmapped	NA
pNRC100	98970.5
Chr	92310.5
Chr	1660067.5
Chr	503847
Chr	1757411
Chr	1091999
Chr	1449197.5
pNRC200	63120.5
Chr	1146857.5
pNRC200	63240.5
Chr	1471847.5
Chr	24630.5
Chr	499770.5
pNRC200	154110.5
Chr	519030.5
Chr	1267937
Chr	310500.5
Chr	217149
Chr	1802267.5
pNRC100	86940.5
pNRC200	329610.5
Chr	1989557.5
Chr	1320767.5
Chr	1237007.5
Chr	149490.5
Chr	714540.5
pNRC200	202110.5
Chr	1953677.5
Chr	900510.5
pNRC200	183120.5
Chr	203460.5
Chr	1316837.5
Chr	1277877
pNRC200	58620.5
pNRC100	16890.5
pNRC100	148830.5
pNRC100	181680.5
Chr	1189547.5
Chr	1447757.5
Chr	1867177
Chr	1433777.5
pNRC200	148800.5
Chr	125160.5
pNRC100	140250.5
pNRC200	37020.5
Chr	967800.5
pNRC100	116897
Chr	1370597.5
Chr	875550.5
Chr	841665
Chr	389610.5
Chr	832950.5
Chr	613830.5
Chr	954030.5
Chr	1062527.5
Chr	1735547.5
Chr	35520.5
Chr	223950.5
Chr	161059
Chr	1099517.5
pNRC200	203091
Chr	420450.5
pNRC200	259290.5
pNRC100	106105
pNRC200	249241
Chr	140970.5
Chr	537900.5
Chr	370800.5
Chr	139759
Chr	705330.5
Chr	896070.5
pNRC100	151119
pNRC200	253643
Chr	529650.5
pNRC100	84930.5
Chr	755580.5
pNRC200	341250.5
pNRC200	234690.5
pNRC100	115290.5
Chr	502620.5
Chr	318900.5
pNRC200	309165
Chr	1622597.5
Chr	1697387.5
Chr	1492723
unmapped	NA
Chr	1000290.5
Chr	201030.5
Chr	422580.5
Chr	1062167.5
Chr	1209827.5
Chr	674340.5
pNRC100	87690.5
pNRC100	167875
Chr	1635887.5
pNRC200	150090.5
Chr	1320827.5
Chr	412920.5
Chr	799050.5
Chr	740419
Chr	979980.5
Chr	745380.5
Chr	1999217.5
pNRC200	301440.5
Chr	474120.5
Chr	1176197.5
Chr	1301591
Chr	1216427.5
Chr	40200.5
Chr	1708067.5
Chr	605550.5
Chr	1584587.5
Chr	1710467.5
Chr	630090.5
Chr	246600.5
pNRC100	33330.5
pNRC200	286980.5
Chr	1112237.5
Chr	1822397.5
Chr	254910.5
NA	NA
Chr	1865615
Chr	908547
Chr	1092887.5
Chr	1009793
Chr	980280.5
Chr	788699
pNRC100	55710.5
Chr	1057517.5
Chr	1502087.5
Chr	1447817.5
NA	NA
Chr	333360.5
Chr	12870.5
Chr	221850.5
pNRC200	307980.5
Chr	1249051
Chr	1009170.5
pNRC100	9829
Chr	1891033
pNRC200	1620.5
Chr	1285937.5
pNRC200	21900.5
Chr	1204127.5
Chr	1372877.5
pNRC100	13050.5
Chr	347070.5
Chr	1489127.5
Chr	643320.5
Chr	168450.5
pNRC100	12811
Chr	1500959
Chr	1777007.5
Chr	1730657.5
Chr	387720.5
Chr	915990.5
pNRC200	327450.5
Chr	1039320.5
Chr	1071437.5
Chr	1858067.5
Chr	705090.5
Chr	988590.5
pNRC100	81390.5
Chr	1583897.5
pNRC200	81990.5
Chr	464280.5
Chr	1041720.5
Chr	1766177.5
Chr	590467
Chr	520650.5
Chr	113730.5
Chr	1429097.5
Chr	966767
Chr	731430.5
Chr	107383
Chr	860490.5
pNRC200	221790.5
Chr	1236467.5
Chr	1222067.5
Chr	877380.5
pNRC100	101880.5
Chr	119310.5
Chr	64925
Chr	1836647
Chr	1146287.5
Chr	954180.5
Chr	232110.5
Chr	249099
Chr	112050.5
pNRC100	28980.5
Chr	1164407.5
Chr	1948969
NA	NA
Chr	218310.5
Chr	1969701
Chr	702270.5
Chr	456210.5
Chr	1409147.5
NA	NA
Chr	1355267
Chr	1882517.5
pNRC200	156515
Chr	1707711
pNRC200	141463
Chr	933030.5
Chr	682057
Chr	1963187.5
Chr	621900.5
Chr	822060.5
pNRC100	100709
Chr	1582997.5
pNRC100	157050.5
Chr	70170.5
Chr	909660.5
pNRC100	88781
Chr	1669937.5
unmapped	NA
Chr	1606817.5
pNRC200	175440.5
Chr	190020.5
Chr	169011
Chr	1175353
Chr	185430.5
Chr	905280.5
Chr	1806587.5
Chr	440820.5
Chr	502853
Chr	586740.5
Chr	325620.5
Chr	691530.5
Chr	433699
Chr	31620.5
Chr	1241717.5
Chr	673920.5
Chr	1551707.5
Chr	1211987.5
Chr	332970.5
Chr	486000.5
Chr	1910837.5
Chr	944610.5
pNRC200	341700.5
Chr	1837817.5
Chr	577119
Chr	1205807.5
pNRC200	346080.5
Chr	1335557.5
Chr	1102907.5
Chr	1688327.5
Chr	410220.5
pNRC200	118743
NA	NA
Chr	1562147.5
Chr	1250117.5
Chr	218250.5
Chr	1574807.5
Chr	816780.5
Chr	713370.5
Chr	215161
Chr	1236017.5
Chr	1639277.5
Chr	304260.5
Chr	1662377.5
Chr	780810.5
Chr	1977369
Chr	830730.5
Chr	1107707.5
Chr	1528997.5
pNRC200	208050.5
Chr	811561
Chr	557381
Chr	948690.5
Chr	1509797.5
Chr	510521
Chr	1429533
Chr	307440.5
Chr	440280.5
Chr	175440.5
Chr	557370.5
Chr	441390.5
Chr	385050.5
Chr	863760.5
Chr	1894697.5
Chr	111785
Chr	1720187.5
Chr	662250.5
Chr	527040.5
Chr	446880.5
Chr	1269827.5
Chr	838260.5
Chr	871140.5
Chr	43380.5
Chr	923520.5
Chr	602537
Chr	1453097.5
Chr	1128067
Chr	1276127.5
Chr	23461
pNRC100	10530.5
Chr	1863677.5
Chr	314987
pNRC200	164160.5
Chr	621930.5
Chr	1732517.5
Chr	616350.5
pNRC100	48960.5
Chr	447060.5
Chr	1798165
pNRC100	132090.5
pNRC200	302910.5
pNRC200	313500.5
Chr	987210.5
Chr	264030.5
Chr	1809767.5
pNRC200	284340.5
Chr	422340.5
Chr	510360.5
Chr	1742387.5
Chr	947881
Chr	785790.5
pNRC100	100950.5
Chr	448710.5
Chr	1597697.5
Chr	1312877.5
Chr	530970.5
Chr	174750.5
Chr	1730357.5
Chr	1575557.5
pNRC100	187329
Chr	1675967.5
pNRC100	161100.5
pNRC200	339900.5
Chr	1984157.5
Chr	52170.5
Chr	790440.5
Chr	1423607.5
Chr	1540547.5
Chr	1958657.5
Chr	172470.5
pNRC100	158010.5
Chr	177630.5
Chr	1109387.5
Chr	44790.5
Chr	994710.5
Chr	1954007.5
pNRC200	255090.5
Chr	882600.5
pNRC200	27600.5
Chr	6030.5
Chr	854850.5
Chr	691800.5
Chr	1410789
Chr	643620.5
Chr	397980.5
Chr	427309
Chr	725010.5
pNRC200	48660.5
pNRC200	360540.5
Chr	1197137.5
Chr	1619327.5
pNRC200	176190.5
Chr	1274687.5
Chr	1202475
pNRC100	18349
Chr	246685
Chr	1666727.5
Chr	974700.5
Chr	1226867.5
Chr	1377317.5
Chr	1523867.5
Chr	1299017.5
Chr	742260.5
pNRC200	324785
Chr	1035540.5
pNRC100	126930.5
Chr	852840.5
pNRC200	198930.5
Chr	1175807.5
Chr	629943
Chr	1756157.5
Chr	1857707.5
Chr	686010.5
pNRC200	231360.5
pNRC100	149983
pNRC200	354000.5
pNRC100	164041
Chr	251250.5
pNRC200	301639
Chr	1936127.5
Chr	88230.5
Chr	1327877.5
Chr	968760.5
pNRC200	355710.5
Chr	1429967.5
Chr	274110.5
Chr	1660667.5
Chr	151170.5
Chr	635481
Chr	1654817.5
Chr	1685701
Chr	1068047.5
Chr	662880.5
pNRC100	8160.5
Chr	2011307.5
pNRC100	148320.5
pNRC200	15390.5
Chr	676377
Chr	248760.5
Chr	27579
Chr	1188167.5
pNRC200	61020.5
Chr	103530.5
Chr	1919237.5
Chr	83250.5
pNRC200	55890.5
Chr	313200.5
Chr	994173
Chr	438090.5
Chr	961440.5
Chr	848670.5
pNRC200	97050.5
Chr	545400.5
NA	NA
Chr	966390.5
Chr	1452527.5
pNRC200	83550.5
Chr	96180.5
Chr	565049
Chr	213780.5
Chr	220415
Chr	1623137.5
Chr	804745
pNRC100	32975
Chr	1004970.5
Chr	632730.5
Chr	985770.5
Chr	1645997.5
Chr	509953
Chr	878869
Chr	1619867.5
pNRC200	157367
Chr	723210.5
Chr	903435
Chr	1834877.5
pNRC200	48780.5
Chr	889470.5
Chr	1555367.5
Chr	764559
Chr	522150.5
Chr	1928095
Chr	279360.5
Chr	1228037.5
Chr	1408659
Chr	945810.5
pNRC200	161250.5
Chr	801763
Chr	1180907.5
Chr	1937387.5
pNRC100	126411
Chr	707970.5
Chr	335460.5
Chr	188430.5
pNRC200	44970.5
Chr	1032660.5
pNRC100	47070.5
pNRC100	82675
Chr	1479317.5
Chr	408570.5
Chr	544110.5
Chr	171060.5
Chr	391950.5
pNRC200	62520.5
pNRC200	290563
Chr	405570.5
Chr	238620.5
Chr	1288487.5
Chr	1503077.5
Chr	1247267.5
Chr	1909367.5
Chr	758850.5
Chr	739993
NA	NA
pNRC200	346227
Chr	1318187.5
Chr	1531037.5
Chr	550440.5
Chr	120900.5
Chr	291120.5
pNRC100	26850.5
Chr	667170.5
Chr	1781897.5
Chr	568350.5
Chr	1223807.5
pNRC100	165570.5
Chr	122190.5
Chr	924450.5
Chr	1049177.5
Chr	1875555
pNRC200	135720.5
Chr	98550.5
Chr	1223117.5
Chr	1732561
Chr	1177007.5
Chr	445170.5
Chr	1421927.5
Chr	1112305
Chr	679927
unmapped	NA
Chr	1989797.5
Chr	1701677.5
Chr	1911481
Chr	1886627.5
Chr	1475683
Chr	1817903
Chr	1095797.5
Chr	1426217.5
Chr	670860.5
Chr	1036770.5
Chr	363330.5
Chr	456419
Chr	1373717.5
Chr	1237487.5
Chr	1012440.5
Chr	1906877.5
Chr	450600.5
Chr	1046287
Chr	1496207.5
pNRC200	45660.5
Chr	1517207.5
Chr	616620.5
Chr	367385
Chr	1429457.5
Chr	1984877.5
Chr	387833
Chr	1124801
pNRC200	346290.5
Chr	1453457.5
Chr	1892477.5
Chr	261311
Chr	1988597.5
Chr	1470137.5
pNRC200	296010.5
pNRC100	41820.5
Chr	518047
Chr	66240.5
Chr	434820.5
NA	NA
Chr	1781597.5
Chr	1559687.5
pNRC100	74700.5
Chr	1428407.5
Chr	466785
Chr	363030.5
Chr	1600847.5
pNRC100	101845
Chr	1895687.5
pNRC200	187140.5
Chr	1055117.5
Chr	1042410.5
pNRC200	257520.5
Chr	598987
Chr	1644287.5
Chr	1461347.5
pNRC100	43860.5
Chr	1843607.5
Chr	1208537.5
pNRC200	187200.5
Chr	1892717.5
Chr	1534547.5
pNRC200	96810.5
pNRC200	157560.5
pNRC100	48150.5
pNRC200	148590.5
Chr	1269641
pNRC200	211350.5
Chr	1133927.5
Chr	400897
Chr	324000.5
Chr	1667837.5
Chr	1322387.5
Chr	1928805
Chr	1889057.5
Chr	1292807.5
Chr	1309637.5
Chr	1304207.5
Chr	71820.5
Chr	239220.5
pNRC200	221700.5
Chr	271680.5
Chr	808830.5
Chr	1956047.5
Chr	942720.5
pNRC200	156720.5
pNRC100	12690.5
Chr	679359
Chr	1588757.5
Chr	1870967.5
Chr	971040.5
Chr	728970.5
pNRC200	130230.5
unmapped	NA
Chr	253260.5
pNRC200	158219
pNRC100	71610.5
Chr	228330.5
Chr	532200.5
Chr	1859747.5
Chr	953280.5
pNRC200	48150.5
Chr	839460.5
Chr	1203617.5
Chr	153660.5
Chr	499530.5
pNRC200	196800.5
Chr	760867
pNRC200	324450.5
Chr	1613423
pNRC200	178560.5
Chr	33330.5
pNRC200	80370.5
pNRC200	338370.5
pNRC100	38229
Chr	1646177.5
Chr	136080.5
Chr	1473977.5
pNRC200	144660.5
Chr	1419107.5
Chr	1278497.5
Chr	1893467.5
Chr	771150.5
Chr	1482497.5
unmapped	NA
Chr	1549217.5
Chr	1218047.5
Chr	1742643
Chr	1840481
Chr	1337867.5
pNRC200	115890.5
Chr	150720.5
Chr	1578257.5
Chr	1918697.5
Chr	132540.5
Chr	1418987.5
pNRC200	13770.5
Chr	1407797.5
Chr	124170.5
Chr	743010.5
Chr	719970.5
pNRC100	190737
Chr	517380.5
Chr	404670.5
Chr	1762037.5
Chr	1745147.5
Chr	896340.5
pNRC100	166455
Chr	1032180.5
Chr	263100.5
Chr	56370.5
pNRC200	212100.5
Chr	124410.5
Chr	1013220.5
Chr	125580.5
Chr	253200.5
Chr	197820.5
Chr	316140.5
Chr	1210247.5
Chr	1927067.5
pNRC100	42000.5
Chr	1836167.5
Chr	1447337.5
Chr	1059977.5
pNRC100	83243
Chr	1700147.5
Chr	762270.5
Chr	1212107.5
Chr	1827827.5
Chr	235320.5
Chr	1826417.5
Chr	714630.5
pNRC200	308790.5
Chr	1467887.5
Chr	402240.5
pNRC200	153107
pNRC100	186480.5
Chr	1326137.5
Chr	296760.5
Chr	500550.5
pNRC100	86367
Chr	1102507
pNRC200	132360.5
Chr	1877
Chr	36099
pNRC200	3540.5
Chr	1431857.5
pNRC200	174090.5
Chr	1925267.5
Chr	1844031
Chr	1029570.5
pNRC100	148080.5
Chr	1399787.5
Chr	1382447.5
Chr	659479
Chr	1068587.5
Chr	1227287.5
pNRC200	68700.5
Chr	1002870.5
pNRC100	37710.5
Chr	8409
Chr	1765787.5
Chr	1133027.5
Chr	1922415
Chr	1586159
Chr	501990.5
pNRC200	311040.5
Chr	866040.5
unmapped	NA
Chr	1565507.5
Chr	1584467.5
Chr	929970.5
Chr	1742747.5
Chr	667290.5
Chr	543030.5
Chr	1890891
Chr	1363007.5
pNRC200	204420.5
Chr	1953513
pNRC200	336287
Chr	1420007.5
Chr	1785857.5
Chr	1803467.5
pNRC200	123570.5
pNRC200	267133
pNRC200	213360.5
pNRC200	8970.5
Chr	1031400.5
Chr	789960.5
Chr	1882817.5
Chr	368460.5
Chr	341610.5
Chr	858840.5
Chr	246480.5
Chr	1917077.5
Chr	147870.5
Chr	1051427.5
Chr	1924687
Chr	1522247.5
pNRC100	5160.5
Chr	793500.5
Chr	442680.5
unmapped	NA
Chr	1270577.5
Chr	637950.5
Chr	335100.5
Chr	622985
Chr	172800.5
Chr	1299437.5
Chr	719490.5
Chr	246240.5
pNRC200	356877
pNRC200	140820.5
Chr	699030.5
Chr	1587295
Chr	492150.5
Chr	2001617.5
Chr	753300.5
Chr	1867097.5
Chr	219989
Chr	339480.5
Chr	1917587.5
Chr	1726367.5
Chr	1939337.5
Chr	1786127.5
Chr	1314087
Chr	425490.5
pNRC200	314580.5
Chr	1470527.5
Chr	1152077.5
Chr	1852977
pNRC200	97680.5
Chr	1170917.5
Chr	2004527.5
Chr	1627547.5
Chr	1138877.5
Chr	941400.5
pNRC200	199260.5
pNRC200	54060.5
Chr	134700.5
Chr	225780.5
Chr	654083
pNRC200	165330.5
Chr	672570.5
Chr	715020.5
Chr	265713
pNRC200	288030.5
pNRC100	163331
Chr	1235327.5
Chr	1779287.5
pNRC100	123997
Chr	1450691
pNRC200	259110.5
Chr	519300.5
pNRC200	127380.5
Chr	941670.5
Chr	58819
Chr	315271
pNRC200	49230.5
Chr	1341587.5
Chr	1358675
Chr	1134257.5
Chr	972600.5
Chr	596040.5
Chr	382620.5
Chr	1050467.5
Chr	1480967.5
pNRC200	171420.5
Chr	785430.5
Chr	570060.5
Chr	1728047.5
pNRC200	106560.5
Chr	1399571
pNRC100	140550.5
Chr	1802087.5
Chr	1854377.5
pNRC100	110223
Chr	1355387.5
Chr	1356077.5
Chr	1469327.5
Chr	51990.5
Chr	1445747.5
pNRC200	267690.5
Chr	813691
Chr	1367763
Chr	1739057.5
Chr	1445447.5
Chr	1190027.5
Chr	586260.5
Chr	1815227.5
Chr	1531489
Chr	1563437.5
Chr	170010.5
Chr	648630.5
Chr	974310.5
Chr	1932317.5
Chr	770665
Chr	177531
pNRC100	174360.5
pNRC100	66750.5
Chr	563061
Chr	1460687.5
Chr	658080.5
pNRC100	58961
Chr	1950347.5
Chr	888270.5
Chr	1923707.5
Chr	1531915
Chr	805620.5
Chr	1843817.5
Chr	520260.5
Chr	447540.5
Chr	139080.5
Chr	795510.5
pNRC100	82320.5
Chr	1868747.5
Chr	50880.5
Chr	611220.5
pNRC200	155880.5
pNRC200	241289
Chr	1821977.5
Chr	1769267.5
Chr	1743737.5
Chr	455709
Chr	1909727.5
Chr	1986197.5
Chr	473250.5
pNRC200	165360.5
Chr	185040.5
pNRC200	165720.5
Chr	1521227.5
Chr	1577027.5
pNRC200	169440.5
Chr	386460.5
Chr	740987
